latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,MONEDA,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,Precio_m2_total
-12.06544325760382,-76.91075347235261,La Molina,Lima,1017.0,359.0,S/,12.0,4.0,4.0,17.0,3.0,658.0,6mc73,6mc73g,6mc73ge,6mc73ge3,6mc73ge39,2753.1956735496556
-12.07523588630605,-76.91154360979905,La Molina,Lima,1700.0,550.0,S/,17.0,4.0,4.0,20.0,4.0,1150.0,6mc73,6mc73c,6mc73cf,6mc73cf8,6mc73cf8x,3370.0
-12.081921000000001,-76.91075190000002,La Molina,Lima,354.0,354.0,S/,11.0,4.0,4.0,14.0,3.0,0.0,6mc73,6mc73b,6mc73be,6mc73be3,6mc73be39,6426.553672316384
-11.95884138272573,-77.05998353738707,Comas,Lima,170.0,120.0,S/,1.0,3.0,5.0,17.0,2.0,50.0,6mc5y,6mc5yq,6mc5yqy,6mc5yqyw,6mc5yqyws,2803.2352941176473
-12.2292402,-76.8928489,Lurín,Lima,1091.0,278.0,S/,7.0,3.0,5.0,16.0,3.0,813.0,6mc66,6mc66m,6mc66m8,6mc66m8r,6mc66m8rd,1978.0018331805686
-12.074338099999999,-76.9737768,La Molina,Lima,597.0,290.0,S/,8.0,4.0,4.0,19.0,3.0,307.0,6mc72,6mc723,6mc723v,6mc723vm,6mc723vmv,7785.594639865996
-12.822620560015313,-76.54452502841454,Asia,Cañete,170.0,235.0,S/,5.0,5.0,5.0,8.0,3.0,-65.0,6m9x4,6m9x41,6m9x41t,6m9x41ty,6m9x41tyz,3612.941176470588
-12.07549832951147,-77.1010567854279,San Miguel,Lima,240.0,165.0,S/,2.0,3.0,6.0,27.0,2.0,75.0,6mc5m,6mc5m9,6mc5m98,6mc5m98x,6mc5m98xp,4395.833333333333
-12.0827659,-76.93527209999998,La Molina,Lima,320.0,320.0,USD,10.0,4.0,4.0,15.0,3.0,0.0,6mc73,6mc732,6mc7323,6mc7323k,6mc7323ky,6562.5
-12.118959,-76.97399079999998,Santiago de Surco,Lima,210.0,280.0,USD,7.0,3.0,4.0,29.0,2.0,-70.0,6mc70,6mc703,6mc703v,6mc703v3,6mc703v3b,9750.0
-12.2149834,-77.00918469999998,Chorrillos,Lima,1200.0,570.0,USD,17.0,5.0,6.0,24.0,4.0,630.0,6mc4x,6mc4x8,6mc4x87,6mc4x87d,6mc4x87de,3500.0
-12.1006744,-76.96894540000002,Santiago de Surco,Lima,204.0,203.0,S/,4.0,3.0,4.0,23.0,2.0,1.0,6mc70,6mc70t,6mc70t0,6mc70t0u,6mc70t0um,8088.235294117647
-12.082019599999999,-76.928234,La Molina,Lima,675.0,675.0,S/,18.0,4.0,4.0,21.0,4.0,0.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,3448.1481481481487
-12.0979274719,-77.0159056296,San Isidro,Lima,290.0,290.0,S/,8.0,3.0,4.0,37.0,2.0,0.0,6mc5p,6mc5pm,6mc5pmw,6mc5pmws,6mc5pmwsr,8004.010344827586
-12.0874226,-76.9088443,La Molina,Lima,382.0,329.0,S/,10.0,4.0,4.0,15.0,3.0,53.0,6mc71,6mc71z,6mc71zs,6mc71zs9,6mc71zs9w,5588.3769633507845
-12.0742935,-76.9136304,La Molina,Lima,1289.0,359.0,USD,12.0,4.0,4.0,17.0,3.0,930.0,6mc73,6mc73c,6mc73cc,6mc73ccn,6mc73ccnn,2986.811481768813
-12.08149272207175,-76.9067516696045,La Molina,Lima,405.0,300.0,USD,9.0,4.0,4.0,14.0,3.0,105.0,6mc73,6mc73b,6mc73bw,6mc73bwh,6mc73bwhn,5012.345679012346
-12.120719699999999,-76.97578219999998,Santiago de Surco,Lima,614.0,614.0,USD,18.0,4.0,4.0,28.0,4.0,0.0,6mc70,6mc703,6mc7037,6mc7037z,6mc7037zw,7000.0
-12.0665386,-76.911124,La Molina,Lima,2138.0,655.0,S/,18.0,4.0,4.0,21.0,4.0,1483.0,6mc73,6mc73g,6mc73g7,6mc73g75,6mc73g752,2329.2797006548176
-12.073486062702319,-76.96650482190374,La Molina,Lima,1000.0,532.0,USD,17.0,4.0,4.0,20.0,4.0,468.0,6mc72,6mc72d,6mc72d4,6mc72d4d,6mc72d4dy,5075.0
-12.072814168199999,-76.9689776312,NoEspecifica,Lima,650.0,650.0,S/,18.0,4.0,4.0,30.0,4.0,0.0,6mc72,6mc72d,6mc72d0,6mc72d0y,6mc72d0yu,8356.038461538461
-12.118959,-76.9739908,Santiago de Surco,Lima,312.0,324.0,S/,10.0,4.0,4.0,28.0,3.0,-12.0,6mc70,6mc703,6mc703v,6mc703v3,6mc703v3b,7516.025641025641
-12.092664599999999,-76.95823490000002,La Molina,Lima,822.0,388.0,USD,13.0,4.0,4.0,13.0,3.0,434.0,6mc70,6mc70y,6mc70y8,6mc70y8e,6mc70y8ep,3406.3260340632605
-12.3547814,-76.8099235,Punta Negra,Lima,270.0,406.0,S/,14.0,5.0,5.0,21.0,4.0,-136.0,6mc3s,6mc3sn,6mc3snu,6mc3snus,6mc3snusp,6762.962962962963
-12.1106457,-77.03713299999998,Miraflores,Lima,203.0,239.0,USD,5.0,3.0,4.0,34.0,2.0,-36.0,6mc5n,6mc5ng,6mc5ngr,6mc5ngr6,6mc5ngr62,12931.034482758621
-12.0790507045,-76.897527627,La Molina,Lima,228.0,228.0,S/,5.0,4.0,4.0,16.0,2.0,0.0,6mc76,6mc761,6mc761h,6mc761hf,6mc761hfm,8324.86403508772
-12.112922099999999,-77.03110749999998,Miraflores,Lima,266.0,266.0,S/,7.0,3.0,4.0,33.0,2.0,0.0,6mc5p,6mc5p4,6mc5p4g,6mc5p4gt,6mc5p4gtj,7401.503759398496
-12.083051200571461,-76.95905685424803,Santiago de Surco,Lima,360.0,693.0,USD,18.0,4.0,4.0,28.0,4.0,-333.0,6mc72,6mc72b,6mc72b2,6mc72b25,6mc72b25h,8263.888888888889
-12.1392543529,-76.9953317656,Santiago de Surco,Lima,263.0,263.0,S/,7.0,3.0,4.0,29.0,2.0,0.0,6mc4z,6mc4zy,6mc4zyj,6mc4zyje,6mc4zyjew,7341.752851711027
-12.0838651,-76.8978944,La Molina,Lima,174.0,174.0,S/,2.0,3.0,5.0,24.0,2.0,0.0,6mc76,6mc760,6mc760h,6mc760hw,6mc760hwm,6072.413793103448
-12.0820141,-76.9737767,Santiago de Surco,Lima,271.0,464.0,S/,15.0,4.0,5.0,27.0,4.0,-193.0,6mc72,6mc722,6mc722t,6mc722t3,6mc722t3j,7103.321033210332
-12.8379962,-76.52890579999998,Asia,Cañete,316.0,180.0,S/,3.0,4.0,4.0,9.0,2.0,136.0,6m9wf,6m9wfw,6m9wfwc,6m9wfwcm,6m9wfwcm7,2506.3291139240505
-12.0813585,-76.8932228069,NoEspecifica,Lima,310.0,310.0,S/,9.0,3.0,5.0,22.0,2.0,0.0,6mc76,6mc762,6mc7628,6mc7628h,6mc7628hf,11013.264516129033
-12.1293942,-77.0136655,Miraflores,Lima,425.0,525.0,USD,17.0,6.0,6.0,21.0,4.0,-100.0,6mc4z,6mc4zx,6mc4zxb,6mc4zxbm,6mc4zxbm5,8194.117647058823
-12.1520596,-76.9795048,Miraflores,Lima,220.0,340.0,USD,11.0,4.0,4.0,42.0,2.0,-120.0,6mc6b,6mc6b7,6mc6b7c,6mc6b7c1,6mc6b7c1p,9863.636363636364
-12.071926800000002,-76.9401125,La Molina,Lima,200.0,271.0,S/,7.0,3.0,4.0,18.0,2.0,-71.0,6mc73,6mc734,6mc734m,6mc734mg,6mc734mgv,6972.0
-12.096622199999999,-76.77595079999998,Cieneguilla,Lima,1000.0,350.0,S/,11.0,3.0,4.0,30.0,4.0,650.0,6mc7h,6mc7hv,6mc7hvv,6mc7hvvk,6mc7hvvkn,1261.6
-12.20565417941311,-76.8606319767212,Pachacamac,Lima,2190.0,440.0,S/,15.0,6.0,5.0,9.0,5.0,1750.0,6mc6d,6mc6df,6mc6dfp,6mc6dfpb,6mc6dfpbc,896.3630136986301
-12.1131426,-76.96495959999999,Santiago de Surco,Lima,900.0,590.0,USD,17.0,4.0,5.0,22.0,4.0,310.0,6mc70,6mc70d,6mc70dg,6mc70dgg,6mc70dggf,3461.1111111111113
-11.9737163,-76.75498419999998,Chaclacayo,Lima,15000.0,1000.0,USD,19.0,5.0,5.0,16.0,7.0,14000.0,6mc7v,6mc7vk,6mc7vkk,6mc7vkk8,6mc7vkk8p,641.6666666666666
-12.082019599999999,-76.928234,La Molina,Lima,1138.0,401.0,USD,14.0,4.0,4.0,21.0,4.0,737.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,4613.35676625659
-12.0881326,-76.92260019999998,La Molina,Lima,300.0,229.0,S/,5.0,4.0,4.0,16.0,2.0,71.0,6mc71,6mc71x,6mc71x6,6mc71x6t,6mc71x6tt,6252.666666666668
-12.086274497454582,-76.93592555318706,La Molina,Lima,1140.0,700.0,S/,19.0,5.0,4.0,20.0,5.0,440.0,6mc71,6mc71r,6mc71rb,6mc71rbb,6mc71rbbq,5824.561403508772
-11.9691945,-76.9848197,San Juan de Lurigancho,Lima,89.0,89.0,S/,0.0,3.0,4.0,18.0,1.0,0.0,6mc7b,6mc7bj,6mc7bjj,6mc7bjj6,6mc7bjj67,6561.5505617977515
-13.1048146,-76.41865190000001,Asia,Cañete,200.0,200.0,S/,4.0,4.0,4.0,8.0,2.0,0.0,6m9tm,6m9tmn,6m9tmn3,6m9tmn3d,6m9tmn3du,5687.5
-12.105548218188007,-76.94597902442268,La Molina,Lima,167.0,321.0,USD,10.0,4.0,4.0,15.0,3.0,-154.0,6mc71,6mc71h,6mc71h3,6mc71h38,6mc71h38h,5868.263473053891
-12.102912463900001,-77.0335771206,San Isidro,Lima,280.0,280.0,S/,7.0,3.0,4.0,37.0,2.0,0.0,6mc5p,6mc5ph,6mc5ph9,6mc5ph9z,6mc5ph9z7,18710.314285714285
-12.083322086102461,-76.91439873474883,NoEspecifica,Lima,600.0,420.0,S/,14.0,5.0,5.0,18.0,3.0,180.0,6mc73,6mc73b,6mc73b2,6mc73b29,6mc73b29s,5213.333333333333
-12.0901047,-76.93481870000002,La Molina,Lima,672.0,400.0,S/,14.0,4.0,4.0,21.0,4.0,272.0,6mc71,6mc71r,6mc71r1,6mc71r1f,6mc71r1f0,5203.125
-12.08513241824331,-77.05290063345184,Jesús María,Lima,240.0,226.0,S/,5.0,4.0,6.0,28.0,2.0,14.0,6mc5n,6mc5nx,6mc5nxg,6mc5nxgz,6mc5nxgz1,5735.0
-12.0975776,-77.05140820000003,San Isidro,Lima,236.0,125.0,S/,1.0,2.0,2.0,28.0,2.0,111.0,6mc5n,6mc5nt,6mc5nts,6mc5ntsy,6mc5ntsys,11016.949152542373
-12.101208637000001,-77.02555296769998,San Isidro,Lima,366.0,366.0,S/,12.0,3.0,4.0,34.0,3.0,0.0,6mc5p,6mc5pj,6mc5pjp,6mc5pjp9,6mc5pjp9q,9868.590163934428
-12.105513400000001,-77.0493732,San Isidro,Lima,600.0,600.0,USD,18.0,4.0,6.0,34.0,4.0,0.0,6mc5n,6mc5ns,6mc5nsq,6mc5nsq2,6mc5nsq27,14000.0
-12.0772863,-76.9353723,La Molina,Lima,781.0,420.0,S/,14.0,4.0,4.0,21.0,4.0,361.0,6mc73,6mc733,6mc7333,6mc7333k,6mc7333ke,6472.47119078105
-12.082019599999999,-76.928234,La Molina,Lima,1000.0,460.0,S/,15.0,4.0,4.0,18.0,4.0,540.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,3203.8
-12.135042599999998,-77.00841279999997,Santiago de Surco,Lima,375.0,375.0,S/,12.0,3.0,4.0,23.0,3.0,0.0,6mc4z,6mc4zw,6mc4zwu,6mc4zwuh,6mc4zwuhm,5688.0
-12.0883051,-76.9539029,La Molina,Lima,1100.0,700.0,S/,19.0,5.0,4.0,20.0,5.0,400.0,6mc70,6mc70z,6mc70z7,6mc70z7u,6mc70z7us,2700.0
-12.095946000000001,-76.9511571,La Molina,Lima,566.0,316.0,S/,9.0,4.0,4.0,14.0,3.0,250.0,6mc70,6mc70y,6mc70yj,6mc70yjb,6mc70yjbh,4099.823321554771
-12.2118571,-77.0089452,Chorrillos,Lima,1280.0,650.0,S/,18.0,4.0,4.0,17.0,4.0,630.0,6mc4x,6mc4x8,6mc4x8g,6mc4x8gu,6mc4x8guc,6484.375
-12.088425599999999,-76.8991599,La Molina,Lima,300.0,271.0,USD,7.0,3.0,4.0,18.0,2.0,29.0,6mc74,6mc74p,6mc74p7,6mc74p7e,6mc74p7ez,6066.666666666668
-12.6620147,-76.63264050000002,Mala,Cañete,21000.0,1000.0,S/,19.0,5.0,5.0,18.0,5.0,20000.0,6m9xb,6m9xbn,6m9xbnv,6m9xbnvy,6m9xbnvy6,238.09523809523807
-12.1106209,-77.03141289999998,Miraflores,Lima,234.0,234.0,S/,5.0,3.0,4.0,34.0,2.0,0.0,6mc5p,6mc5p5,6mc5p57,6mc5p576,6mc5p576t,8824.786324786324
-12.0961955,-76.9211777,La Molina,Lima,2000.0,600.0,USD,18.0,4.0,4.0,21.0,4.0,1400.0,6mc71,6mc71t,6mc71tg,6mc71tgw,6mc71tgww,3325.0
-12.7459868,-76.6299265,Asia,Cañete,225.0,225.0,S/,5.0,5.0,5.0,8.0,3.0,0.0,6m9x2,6m9x2p,6m9x2px,6m9x2pxv,6m9x2pxv1,6344.88888888889
-12.2598297,-76.89947809999998,Lurín,Lima,300.0,300.0,S/,9.0,4.0,4.0,15.0,4.0,0.0,6mc66,6mc660,6mc6605,6mc6605t,6mc6605t2,4769.106666666667
-12.0749736,-76.911726,La Molina,Lima,1000.0,517.0,S/,17.0,4.0,4.0,20.0,4.0,483.0,6mc73,6mc73c,6mc73cf,6mc73cfd,6mc73cfd4,3618.8
-12.0812160087874,-76.90329842886659,La Molina,Lima,190.0,120.0,S/,1.0,3.0,4.0,19.0,2.0,70.0,6mc76,6mc760,6mc7608,6mc7608t,6mc7608tz,4236.8421052631575
-12.087911,-76.92633399999998,La Molina,Lima,2069.0,1154.0,USD,19.0,5.0,4.0,20.0,5.0,915.0,6mc71,6mc71r,6mc71rr,6mc71rry,6mc71rryy,4638.472692121798
-12.1117897,-76.94392380000002,La Molina,Lima,195.0,195.0,S/,3.0,3.0,4.0,19.0,2.0,0.0,6mc71,6mc715,6mc7155,6mc71555,6mc71555s,5294.871794871795
-12.109323300000002,-76.999369,San Borja,Lima,127.0,144.0,S/,1.0,3.0,4.0,33.0,3.0,-17.0,6mc5p,6mc5pg,6mc5pgd,6mc5pgdf,6mc5pgdf0,16157.480314960632
-12.0801382,-76.91964229999998,La Molina,Lima,1250.0,400.0,USD,14.0,4.0,4.0,21.0,4.0,850.0,6mc73,6mc738,6mc738u,6mc738uu,6mc738uu4,3640.0
-12.107892300000001,-76.9417454,La Molina,Lima,210.0,210.0,S/,4.0,4.0,4.0,18.0,2.0,0.0,6mc71,6mc715,6mc715u,6mc715ud,6mc715udr,3840.0
-12.700247500000001,-76.64724939999998,Mala,Cañete,250.0,250.0,S/,6.0,4.0,4.0,4.0,2.0,0.0,6m9rx,6m9rxz,6m9rxzg,6m9rxzgp,6m9rxzgpt,3395.0
-12.088981599999999,-76.95352599999998,La Molina,Lima,465.0,350.0,USD,11.0,4.0,4.0,14.0,3.0,115.0,6mc70,6mc70z,6mc70zk,6mc70zk0,6mc70zk0s,5569.89247311828
-12.0987759,-77.05232009999997,San Isidro,Lima,332.0,662.0,USD,18.0,4.0,6.0,34.0,4.0,-330.0,6mc5n,6mc5nt,6mc5ntk,6mc5ntkp,6mc5ntkpw,14337.349397590362
-12.085400327963741,-76.9302575629822,La Molina,Lima,578.0,285.0,S/,8.0,4.0,4.0,19.0,3.0,293.0,6mc71,6mc71r,6mc71rv,6mc71rvj,6mc71rvj7,4852.941176470587
-12.0716641,-77.11169050000002,La Perla,Callao,250.0,250.0,S/,6.0,3.0,5.0,31.0,2.0,0.0,6mc5m,6mc5m6,6mc5m62,6mc5m62v,6mc5m62vr,3312.0
-12.106718048315287,-77.05059320118869,San Isidro,Lima,647.0,647.0,S/,18.0,4.0,6.0,34.0,4.0,0.0,6mc5n,6mc5ns,6mc5nsj,6mc5nsj3,6mc5nsj3r,11086.553323029366
-12.0928734,-76.93367690000002,La Molina,Lima,1820.0,413.0,S/,14.0,4.0,4.0,21.0,4.0,1407.0,6mc71,6mc71q,6mc71qd,6mc71qd9,6mc71qd9g,4170.32967032967
-12.079484188911913,-76.92629098892213,La Molina,Lima,600.0,400.0,USD,14.0,4.0,4.0,21.0,4.0,200.0,6mc73,6mc732,6mc732z,6mc732zz,6mc732zzz,5191.666666666667
-12.073806300000001,-76.91425629999998,La Molina,Lima,1200.0,700.0,USD,19.0,5.0,4.0,20.0,5.0,500.0,6mc73,6mc73f,6mc73f0,6mc73f08,6mc73f08z,7291.666666666668
-12.095572609908713,-76.9977450475769,San Borja,Lima,328.0,276.0,S/,7.0,3.0,4.0,26.0,3.0,52.0,6mc5p,6mc5py,6mc5py5,6mc5py5f,6mc5py5fn,6882.926829268294
-12.073743043501999,-77.103476106082,San Miguel,Lima,170.0,251.0,S/,6.0,2.0,4.0,36.0,1.0,-81.0,6mc5m,6mc5m6,6mc5m6n,6mc5m6nc,6mc5m6ncq,6835.2941176470595
-12.0761311,-76.929038,La Molina,Lima,1002.0,400.0,USD,14.0,4.0,4.0,21.0,4.0,602.0,6mc73,6mc733,6mc733t,6mc733tg,6mc733tgr,4191.616766467066
-12.220871,-76.99446,Chorrillos,Lima,300.0,290.0,USD,8.0,4.0,4.0,15.0,3.0,10.0,6mc4r,6mc4rz,6mc4rzq,6mc4rzq2,6mc4rzq27,3266.666666666666
-12.0691199,-76.972461,La Molina,Lima,311.0,288.0,S/,8.0,4.0,4.0,19.0,3.0,23.0,6mc72,6mc726,6mc726y,6mc726yk,6mc726yk7,5871.382636655949
-12.082524099999999,-77.0506498,Jesús María,Lima,240.0,240.0,S/,5.0,4.0,6.0,28.0,2.0,0.0,6mc5q,6mc5q8,6mc5q8m,6mc5q8mq,6mc5q8mqj,3191.170833333333
-12.060946169300001,-76.96038322379998,NoEspecifica,Lima,312.0,312.0,S/,9.0,3.0,5.0,22.0,2.0,0.0,6mc72,6mc72s,6mc72sr,6mc72sr5,6mc72sr5v,4813.75641025641
-12.099354,-76.991265,San Borja,Lima,450.0,350.0,S/,11.0,3.0,4.0,31.0,3.0,100.0,6mc70,6mc70j,6mc70j2,6mc70j2s,6mc70j2sj,6861.333333333332
-12.2091904,-77.0059442,Chorrillos,Lima,1270.0,1270.0,S/,19.0,5.0,4.0,12.0,3.0,0.0,6mc4x,6mc4x9,6mc4x9m,6mc4x9mu,6mc4x9mur,2002.047244094488
-12.0886684024,-76.95646316979999,NoEspecifica,Lima,300.0,300.0,S/,9.0,3.0,5.0,22.0,2.0,0.0,6mc70,6mc70z,6mc70z6,6mc70z64,6mc70z642,5364.756666666667
-12.995210153265033,-76.49448705695802,Cerro Azul,Cañete,260.0,260.0,S/,7.0,4.0,5.0,9.0,2.0,0.0,6m9w5,6m9w56,6m9w566,6m9w5663,6m9w5663m,2936.9230769230767
-12.1344913,-76.99151429999998,Santiago de Surco,Lima,275.0,275.0,S/,7.0,3.0,4.0,29.0,2.0,0.0,6mc6b,6mc6bn,6mc6bnb,6mc6bnbr,6mc6bnbrr,6037.498181818181
-12.1211038,-76.98156109999998,Santiago de Surco,Lima,1209.0,500.0,USD,16.0,4.0,4.0,26.0,4.0,709.0,6mc70,6mc701,6mc701r,6mc701rt,6mc701rtr,7000.0
-12.076174900000002,-76.91542179999998,La Molina,Lima,3694.0,485.0,S/,16.0,5.0,4.0,22.0,4.0,3209.0,6mc73,6mc739,6mc739x,6mc739xg,6mc739xgh,3590.0
-12.0886426,-76.95754359999998,La Molina,Lima,890.0,172.0,USD,2.0,3.0,5.0,24.0,2.0,718.0,6mc70,6mc70z,6mc70z3,6mc70z34,6mc70z34x,3735.9550561797746
-12.1058439,-77.0155414,San Isidro,Lima,797.0,430.0,S/,14.0,4.0,4.0,41.0,3.0,367.0,6mc5p,6mc5pk,6mc5pkn,6mc5pkny,6mc5pknyr,2605.708908406525
-12.3157327,-76.83627940000002,Punta Hermosa,Lima,400.0,400.0,S/,14.0,4.0,4.0,18.0,1.0,0.0,6mc3g,6mc3gt,6mc3gtc,6mc3gtcx,6mc3gtcx8,2075.0
-12.11641299224644,-76.96870745896912,Santiago de Surco,Lima,171.0,251.0,USD,6.0,3.0,4.0,28.0,2.0,-80.0,6mc70,6mc70d,6mc70d3,6mc70d30,6mc70d30g,11461.988304093567
-12.078977400000001,-76.9144079,La Molina,Lima,2350.0,474.0,S/,16.0,5.0,4.0,22.0,4.0,1876.0,6mc73,6mc73c,6mc73c0,6mc73c0d,6mc73c0du,4081.0068085106377
-12.2133309,-77.01351609999998,Chorrillos,Lima,805.0,805.0,S/,19.0,5.0,4.0,12.0,3.0,0.0,6mc4x,6mc4x8,6mc4x88,6mc4x88k,6mc4x88kp,4256.521739130435
-12.1416088,-76.9918155,Santiago de Surco,Lima,120.0,100.0,S/,0.0,2.0,3.0,30.0,2.0,20.0,6mc6b,6mc6bj,6mc6bj8,6mc6bj8q,6mc6bj8q0,4958.333333333333
-12.082019599999999,-76.928234,La Molina,Lima,1098.0,517.0,USD,17.0,4.0,4.0,20.0,4.0,581.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,7586.520947176685
-12.0681567629,-76.9394831143,NoEspecifica,Lima,150.0,150.0,S/,2.0,3.0,4.0,28.0,2.0,0.0,6mc73,6mc735,6mc735n,6mc735n3,6mc735n3u,7459.153333333334
-12.0756011,-76.93060240000001,La Molina,Lima,1289.0,450.0,S/,15.0,4.0,4.0,18.0,4.0,839.0,6mc73,6mc733,6mc733s,6mc733sy,6mc733sye,3719.937936384794
-12.0756385,-76.9110056,La Molina,Lima,2350.0,450.0,S/,15.0,4.0,4.0,18.0,4.0,1900.0,6mc73,6mc73c,6mc73ce,6mc73cen,6mc73cen7,2260.4255319148942
-12.068238000000001,-77.00580649999998,San Borja,Lima,320.0,467.0,USD,15.0,4.0,5.0,30.0,2.0,-147.0,6mc5r,6mc5re,6mc5ren,6mc5ren1,6mc5ren16,7109.375
-12.0852935,-76.92974029999998,La Molina,Lima,700.0,428.0,USD,14.0,4.0,4.0,21.0,4.0,272.0,6mc71,6mc71r,6mc71rv,6mc71rvq,6mc71rvqp,6250.0
-12.163473199999999,-76.98831379999999,Santiago de Surco,Lima,1306.0,461.0,USD,15.0,4.0,5.0,27.0,4.0,845.0,6mc6b,6mc6b1,6mc6b1d,6mc6b1dy,6mc6b1dyd,4200.0
-12.1343479,-77.0177182,Santiago de Surco,Lima,1250.0,600.0,S/,18.0,4.0,4.0,28.0,4.0,650.0,6mc4z,6mc4zr,6mc4zrj,6mc4zrj2,6mc4zrj2m,4780.8
-12.103444999999999,-76.94863000000002,La Molina,Lima,160.0,160.0,S/,2.0,3.0,5.0,24.0,2.0,0.0,6mc70,6mc70u,6mc70ux,6mc70uxs,6mc70uxsq,6562.5
-12.0992649,-77.0658219,Magdalena,Lima,154.0,154.0,USD,2.0,2.0,4.0,24.0,2.0,0.0,6mc5n,6mc5nm,6mc5nm6,6mc5nm6k,6mc5nm6ks,9772.727272727272
-11.9738898,-77.0038672,Comas,Lima,136.0,120.0,S/,1.0,3.0,5.0,17.0,2.0,16.0,6mc5z,6mc5zs,6mc5zsp,6mc5zspr,6mc5zsprp,4102.941176470587
-12.067893118026312,-76.90196336984253,La Molina,Lima,1200.0,374.0,USD,12.0,4.0,4.0,17.0,3.0,826.0,6mc76,6mc765,6mc7651,6mc7651e,6mc7651eq,2610.4166666666665
-12.0687963,-76.95098309999999,La Molina,Lima,250.0,250.0,S/,6.0,3.0,4.0,17.0,2.0,0.0,6mc72,6mc72f,6mc72fy,6mc72fyn,6mc72fyn0,5400.0
-12.055617699999999,-77.1019947,Bellavista,Callao,160.0,400.0,USD,14.0,3.0,4.0,20.0,1.0,-240.0,6mc5m,6mc5mt,6mc5mt2,6mc5mt24,6mc5mt24c,4484.375
-12.1261173,-77.0054533,Miraflores,Lima,415.0,376.0,USD,12.0,4.0,4.0,34.0,3.0,39.0,6mc5p,6mc5p8,6mc5p8w,6mc5p8w2,6mc5p8w24,5903.614457831324
-12.07722097410984,-76.89950529206544,La Molina,Lima,600.0,300.0,S/,9.0,4.0,4.0,14.0,3.0,300.0,6mc76,6mc761,6mc7617,6mc7617m,6mc7617mp,4675.0
-12.0688921,-77.0690429,Pueblo Libre,Lima,400.0,250.0,S/,6.0,4.0,4.0,26.0,1.0,150.0,6mc5q,6mc5q6,6mc5q6b,6mc5q6bj,6mc5q6bj9,4082.5
-12.120582,-77.01467640000001,Miraflores,Lima,490.0,461.0,S/,15.0,4.0,5.0,38.0,3.0,29.0,6mc5p,6mc5p3,6mc5p3x,6mc5p3x8,6mc5p3x87,6785.714285714284
-12.0922627,-77.07908830000002,San Miguel,Lima,127.0,127.0,USD,1.0,3.0,4.0,30.0,2.0,0.0,6mc5n,6mc5nn,6mc5nn8,6mc5nn8t,6mc5nn8tr,6200.787401574804
-12.2496019,-76.8657489,Lurín,Lima,1000.0,700.0,S/,19.0,25.0,30.0,10.0,30.0,300.0,6mc66,6mc66f,6mc66fh,6mc66fh0,6mc66fh0f,1020.0
-12.093769199999999,-76.99240970000002,San Borja,Lima,335.0,200.0,S/,4.0,3.0,4.0,29.0,2.0,135.0,6mc5p,6mc5py,6mc5pyr,6mc5pyru,6mc5pyrud,6791.044776119403
-12.7612869,-76.6131105,Asia,Cañete,180.0,180.0,S/,3.0,4.0,4.0,9.0,2.0,0.0,6m9x2,6m9x2s,6m9x2su,6m9x2suh,6m9x2suh1,13280.0
-12.2141087,-76.997427,Chorrillos,Lima,1150.0,500.0,S/,16.0,4.0,5.0,18.0,4.0,650.0,6mc4x,6mc4xb,6mc4xbk,6mc4xbkp,6mc4xbkpt,3753.04347826087
-12.0759306,-76.9690942,La Molina,Lima,1050.0,800.0,USD,19.0,5.0,4.0,20.0,5.0,250.0,6mc72,6mc729,6mc7298,6mc7298u,6mc7298ud,6666.666666666668
-11.936308300000002,-77.05476829999998,Comas,Lima,113.0,78.0,S/,0.0,2.0,2.0,32.0,1.0,35.0,6mchn,6mchne,6mchne4,6mchne43,6mchne43v,2787.6106194690265
-11.8807761,-77.0354066,Carabayllo,Lima,120.0,100.0,USD,0.0,2.0,3.0,6.0,1.0,20.0,6mchr,6mchrj,6mchrj0,6mchrj0t,6mchrj0t2,2187.5
-12.0812829006,-76.91622195079998,NoEspecifica,Lima,1400.0,1400.0,S/,19.0,6.0,5.0,21.0,5.0,0.0,6mc73,6mc738,6mc738x,6mc738xm,6mc738xm6,4311.767857142857
-12.2122716,-77.0095316,Chorrillos,Lima,1057.0,242.0,S/,5.0,3.0,4.0,22.0,2.0,815.0,6mc4x,6mc4x8,6mc4x8g,6mc4x8g6,6mc4x8g67,1878.9025543992432
-12.070927099999999,-76.9419772,La Molina,Lima,295.0,295.0,S/,8.0,4.0,4.0,19.0,3.0,0.0,6mc73,6mc734,6mc734s,6mc734s9,6mc734s9c,4677.966101694915
-12.095549206500001,-76.9921982524,San Borja,Lima,450.0,450.0,S/,15.0,4.0,5.0,30.0,2.0,0.0,6mc5p,6mc5py,6mc5pyp,6mc5pypf,6mc5pypfr,5015.275555555556
-12.082019599999999,-76.928234,La Molina,Lima,320.0,450.0,USD,15.0,4.0,4.0,18.0,4.0,-130.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,6562.5
