element_type,osmid,amenity,name,geometry
way,34110143,college,Instituto Alexander Von Humboldt,"POLYGON ((-76.99976839999999 -12.1289472, -76.99862469999999 -12.1288702, -76.9986169 -12.1290249, -76.9981322 -12.129194, -76.99823429999999 -12.1293581, -76.9984856 -12.1297484, -76.9985294 -12.1297565, -76.9986334 -12.1296902, -76.9987004 -12.1296619, -76.9987665 -12.1296601, -76.998811 -12.1296842, -76.9988379 -12.1297101, -76.9988862 -12.1297722, -76.998921 -12.1298323, -76.99901370000001 -12.1298519, -76.99907399999999 -12.1297713, -76.9991551 -12.1298171, -76.99976839999999 -12.1289472))"
way,38738533,college,CE Pestalozzi,"POLYGON ((-77.0137594 -12.1251753, -77.0148897 -12.1252043, -77.0156467 -12.1252224, -77.0156806 -12.1233634, -77.01378510000001 -12.1233309, -77.0137594 -12.1251753))"
way,39675679,school,Institución Educativa N° 1071 Alfonso Ugarte,"POLYGON ((-77.0263801 -12.0987161, -77.0263727 -12.098675, -77.0263885 -12.0986432, -77.0265259 -12.0985818, -77.02729119999999 -12.0982733, -77.0275237 -12.0982214, -77.027765 -12.09822, -77.0279414 -12.0982393, -77.02796619999999 -12.0982684, -77.0280236 -12.0982809, -77.0280557 -12.0982601, -77.0285714 -12.0983494, -77.0288067 -12.0983884, -77.02883780000001 -12.0984194, -77.02886669999999 -12.0985227, -77.0288499 -12.0985577, -77.0288639 -12.0985832, -77.028892 -12.0985943, -77.0289432 -12.0986581, -77.0290414 -12.0987503, -77.0291333 -12.0987964, -77.029152 -12.0988242, -77.02910749999999 -12.0991047, -77.0289054 -12.0990777, -77.0288165 -12.0996291, -77.0287543 -12.0999675, -77.0287163 -12.1001683, -77.02862930000001 -12.100706, -77.02785110000001 -12.1005878, -77.0275886 -12.1005826, -77.02728740000001 -12.1007057, -77.0272188 -12.100676, -77.0271893 -12.1006149, -77.02693480000001 -12.0998828, -77.0263801 -12.0987161))"
way,39682093,school,Institución Educativa San Agustin,"POLYGON ((-77.01958550000001 -12.0905318, -77.0204899 -12.0906576, -77.0207478 -12.0907287, -77.0210214 -12.0908119, -77.0212641 -12.0908517, -77.0213121 -12.0908608, -77.0213428 -12.0908758, -77.0213691 -12.0908996, -77.02148750000001 -12.0910347, -77.02173430000001 -12.0913437, -77.0219311 -12.0915992, -77.0222289 -12.0919997, -77.0222543 -12.0920352, -77.0222543 -12.0920892, -77.02202459999999 -12.092682, -77.0205224 -12.0924602, -77.0202036 -12.0924224, -77.0201555 -12.0927131, -77.0200294 -12.0927055, -77.0198029 -12.0927303, -77.01966830000001 -12.0927576, -77.0195569 -12.0927743, -77.01943350000001 -12.0927442, -77.0193026 -12.0926637, -77.01958550000001 -12.0905318))"
way,40269079,school,Institución Educativa San Francisco de Borja,"POLYGON ((-76.9983689 -12.0908365, -76.9983189 -12.0908293, -76.9978749 -12.0907655, -76.9978387 -12.0907603, -76.9979218 -12.090198, -76.9975427 -12.0901298, -76.99737450000001 -12.0912457, -76.9982668 -12.0913731, -76.9983689 -12.0908365))"
way,47700095,school,Institución Educativa Bartolome Herrera,"POLYGON ((-77.07577089999999 -12.0801555, -77.07326260000001 -12.0810584, -77.0736138 -12.0817799, -77.0744797 -12.0817907, -77.076233 -12.0816215, -77.07577089999999 -12.0801555))"
way,47700216,school,Institución Educativa Peruano Chino Juan Xxiii,"POLYGON ((-77.0783667 -12.0813775, -77.07769070000001 -12.0814894, -77.07779119999999 -12.0823324, -77.07789940000001 -12.0827172, -77.0782653 -12.0835972, -77.0789695 -12.0832498, -77.0785516 -12.0824097, -77.0783667 -12.0813775))"
way,49239249,school,Institución Educativa 1157 Julio Cesar Tello Rojas,"POLYGON ((-77.08066820000001 -12.0376792, -77.0803722 -12.0376248, -77.08035889999999 -12.0376026, -77.08032489999999 -12.0375958, -77.0802937 -12.0375907, -77.0802702 -12.0376058, -77.07971449999999 -12.0374997, -77.0797628 -12.0370475, -77.08001710000001 -12.0370947, -77.080713 -12.0372312, -77.08066820000001 -12.0376792))"
way,50220887,school,Colegio Agustiniano San Martin de Porres,"POLYGON ((-77.0636554 -12.0776298, -77.0631819 -12.0777886, -77.0632336 -12.0782557, -77.0632718 -12.0784291, -77.06391859999999 -12.0783177, -77.0636554 -12.0776298))"
way,51769493,school,Institución Educativa La Unión,"POLYGON ((-77.0784958 -12.0741255, -77.0774929 -12.0742849, -77.0776795 -12.0751868, -77.0787282 -12.0749822, -77.0784958 -12.0741255))"
way,51770715,school,Institución Educativa Cristo Rey,"POLYGON ((-77.07578669999999 -12.0717707, -77.07513609999999 -12.0719102, -77.0753021 -12.0730054, -77.0753969 -12.0733992, -77.07597869999999 -12.0732285, -77.07578669999999 -12.0717707))"
way,52967818,school,IPAE,"POLYGON ((-76.9746978 -12.1294451, -76.97481790000001 -12.129206, -76.9733414 -12.1291886, -76.9733281 -12.1299886, -76.9746978 -12.1294451))"
way,52967820,school,Colegio de La Inmaculada,"POLYGON ((-76.9765718 -12.1296422, -76.9748465 -12.1295971, -76.974859 -12.1294202, -76.9746926 -12.1295829, -76.9728923 -12.1302716, -76.9727407 -12.1302716, -76.9723395 -12.1308551, -76.970867 -12.1321943, -76.97087190000001 -12.1327873, -76.97098440000001 -12.1335765, -76.972128 -12.1338734, -76.97216400000001 -12.1350686, -76.97302860000001 -12.1351749, -76.97378759999999 -12.13515, -76.9747272 -12.1348187, -76.97559769999999 -12.1344278, -76.97654300000001 -12.1340376, -76.976581 -12.1317495, -76.9766592 -12.1299349, -76.9766334 -12.1298845, -76.976609 -12.129867, -76.97657580000001 -12.1298634, -76.9765718 -12.1296422))"
way,52967823,college,Instituto Pedagógico Nacional Monterrico,"POLYGON ((-76.9774541 -12.1217792, -76.9773811 -12.12439, -76.97765459999999 -12.1243645, -76.9779801 -12.1242372, -76.97823409999999 -12.1240781, -76.97853360000001 -12.1238043, -76.9790024 -12.1233651, -76.9793475 -12.1230722, -76.9792824 -12.1228431, -76.97931269999999 -12.1217483, -76.9790675 -12.1217328, -76.979028 -12.1216284, -76.97894890000001 -12.1215666, -76.97883419999999 -12.1215395, -76.9787512 -12.1216478, -76.9786879 -12.1217444, -76.9785376 -12.1218179, -76.9774541 -12.1217792))"
way,52967839,school,Institución Educativa Trener De Monterrico,"POLYGON ((-76.97581030000001 -12.1207551, -76.97579570000001 -12.1210852, -76.9758739 -12.12142, -76.9760941 -12.122037, -76.9767643 -12.1218122, -76.9768083 -12.1208651, -76.9760256 -12.1208173, -76.97581030000001 -12.1207551))"
way,60090183,school,Institución Educativa Claretiano,"POLYGON ((-77.0890397 -12.072073, -77.08768790000001 -12.0727343, -77.087341 -12.0728718, -77.0871131 -12.0729507, -77.0870025 -12.0729902, -77.0876087 -12.0745377, -77.0894085 -12.0742229, -77.08953 -12.0740786, -77.0892609 -12.0725748, -77.08922149999999 -12.072421, -77.0891566 -12.0722671, -77.0890397 -12.072073))"
way,67610529,school,Institución Educativa 0137 Miguel Grau Seminario,"POLYGON ((-77.0132007 -11.983578, -77.0125918 -11.9839649, -77.01259829999999 -11.9840342, -77.01258919999999 -11.9842938, -77.0125865 -11.9843698, -77.01258609999999 -11.9844413, -77.0125851 -11.9846359, -77.0131543 -11.9846566, -77.0132785 -11.9846538, -77.0134 -11.9846382, -77.0135276 -11.9845844, -77.0136086 -11.9845341, -77.0136514 -11.9845041, -77.0136763 -11.9844828, -77.0137661 -11.9844059, -77.0137132 -11.9843281, -77.0134801 -11.9839852, -77.0132007 -11.983578))"
way,67624614,clinic,Centro de Salud Ganimedes,"POLYGON ((-77.01155369999999 -11.983167, -77.0115885 -11.983282, -77.0116029 -11.9833517, -77.0116075 -11.9834307, -77.0116074 -11.9835164, -77.01160729999999 -11.983569, -77.0112647 -11.9835664, -77.0112204 -11.9835661, -77.0112245 -11.9833951, -77.0112385 -11.9833904, -77.0112546 -11.9833852, -77.0112405 -11.9833391, -77.011399 -11.9832827, -77.0113815 -11.983223, -77.0113928 -11.9832193, -77.01155369999999 -11.983167))"
way,67626569,college,CETPRO Industrial San Carlos,"POLYGON ((-77.0109776 -11.9833963, -77.0102732 -11.9836503, -77.0105774 -11.9844535, -77.010963 -11.9842981, -77.0109776 -11.9833963))"
way,67805077,parking,,"POLYGON ((-77.0503528 -12.0162044, -77.0499283 -12.0162086, -77.0499272 -12.016386, -77.0503545 -12.0163821, -77.0503528 -12.0162044))"
way,68187439,school,Institución Educativa Antenor Orrego Espinoza,"POLYGON ((-76.9961132 -12.0263376, -76.9961042 -12.0263773, -76.9961069 -12.0264233, -76.9961122 -12.0264724, -76.9961339 -12.0265156, -76.99618340000001 -12.0265603, -76.9962262 -12.0265839, -76.9962833 -12.0265975, -76.99633660000001 -12.0265488, -76.9974765 -12.0267703, -76.9979048 -12.0249215, -76.9978784 -12.0248708, -76.9975567 -12.0247966, -76.99714350000001 -12.0247055, -76.9967137 -12.0246328, -76.9966714 -12.0246748, -76.9964952 -12.0252216, -76.996517 -12.0252606, -76.9961735 -12.0263176, -76.9961132 -12.0263376))"
way,68317978,school,Institución Educativa Fe y Alegría 05,"POLYGON ((-77.01086189999999 -12.0244788, -77.0106212 -12.0242125, -77.0100855 -12.0236582, -77.0095554 -12.0241351, -77.0104924 -12.0250992, -77.0109333 -12.0246858, -77.01086189999999 -12.0244788))"
way,68674793,bus_station,Terminal Fiori,"POLYGON ((-77.0599309 -12.0093552, -77.0606243 -12.0102514, -77.06064550000001 -12.010216, -77.06073790000001 -12.0097097, -77.0607967 -12.0093875, -77.0602945 -12.0093092, -77.0598324 -12.0092344, -77.0599309 -12.0093552))"
way,68674821,marketplace,Mercado de Productores Fiori,"POLYGON ((-77.0589717 -12.0096687, -77.0588187 -12.0106122, -77.0575434 -12.0104243, -77.05759449999999 -12.0099888, -77.05726439999999 -12.0099285, -77.05745349999999 -12.0094277, -77.0589717 -12.0096687))"
way,68674861,school,Institución Educativa Alfredo Rebaza Acosta,"POLYGON ((-77.0665606 -12.0026116, -77.0664319 -12.0034406, -77.0667967 -12.0034931, -77.06690399999999 -12.0026641, -77.0665606 -12.0026116))"
way,68872592,university,Universidad Peruana Cayetano Heredia - Campo central,"POLYGON ((-77.05777139999999 -12.0239101, -77.0574013 -12.0234538, -77.0567774 -12.0226182, -77.05561489999999 -12.0233854, -77.0568165 -12.0249909, -77.05777139999999 -12.0239101))"
way,68874769,school,Centro de Extensión y Proyección Social UNI,"POLYGON ((-77.0497132 -12.0229055, -77.04983230000001 -12.0227969, -77.0498474 -12.0227831, -77.0500254 -12.022951, -77.04988880000001 -12.0230859, -77.0497132 -12.0229055))"
way,70606031,college,SENATI,"POLYGON ((-77.0625625 -11.9978998, -77.0586035 -11.9973055, -77.058183 -12.000166, -77.06213700000001 -12.0007927, -77.0621762 -12.0005797, -77.0625625 -11.9978998))"
way,70650383,university,Universidad Católica Sede Sapientiae,"POLYGON ((-77.0642218 -12.0002504, -77.0641681 -12.0002714, -77.06406079999999 -12.0003973, -77.06368000000001 -12.0003448, -77.06373360000001 -11.9999355, -77.0639911 -11.999967, -77.0641037 -11.9999146, -77.0642218 -12.0002504))"
way,70650385,police,Comisaría PNP Sol de Oro,"POLYGON ((-77.06374719999999 -11.9976713, -77.0637634 -11.9975279, -77.063947 -11.9975494, -77.0639237 -11.997693, -77.06374719999999 -11.9976713))"
way,71075434,school,Institución Educativa José Granda,"POLYGON ((-77.0743209 -12.0293374, -77.07641030000001 -12.0292405, -77.0764478 -12.0291892, -77.07583200000001 -12.0276771, -77.0754946 -12.026854, -77.0754548 -12.0267585, -77.07538340000001 -12.0266532, -77.0752998 -12.0265884, -77.0752011 -12.0265507, -77.07508110000001 -12.0265407, -77.07479789999999 -12.0265929, -77.0743473 -12.0266979, -77.0740715 -12.0267785, -77.0737393 -12.0268983, -77.0734099 -12.0270266, -77.0733977 -12.0270528, -77.0743209 -12.0293374))"
way,71085168,school,Institución Educativa 3704 San Columbano,"POLYGON ((-77.0849279 -12.0250256, -77.0842178 -12.0253967, -77.0846684 -12.0262467, -77.0853638 -12.0259001, -77.0849279 -12.0250256))"
way,71089948,school,Institución Educativa Santísimo Sacramento,"POLYGON ((-77.08586889999999 -12.025079, -77.086062 -12.0255301, -77.0854035 -12.025883, -77.08518359999999 -12.0254265, -77.08586889999999 -12.025079))"
way,73952076,university,Universidad Inca Garcilazo de la Vega,"POLYGON ((-77.07356609999999 -12.0698325, -77.0738503 -12.0711755, -77.073193 -12.0713171, -77.0728927 -12.0698789, -77.07356609999999 -12.0698325))"
way,75223311,police,Departamento Especial de Turismo Lima-Norte,"POLYGON ((-77.0415874 -12.0573253, -77.04046580000001 -12.0572292, -77.04040569999999 -12.0578592, -77.0404345 -12.0578928, -77.0407672 -12.0579177, -77.0407707 -12.0578719, -77.04123300000001 -12.0579083, -77.04122820000001 -12.0579591, -77.04149700000001 -12.0579795, -77.04153959999999 -12.0579573, -77.0415874 -12.0573253))"
way,75223321,school,Computronic Tech,"POLYGON ((-77.0392222 -12.0538991, -77.0392021 -12.0541217, -77.038956 -12.0541005, -77.0389761 -12.0538778, -77.0392222 -12.0538991))"
way,91568620,school,Institución Educativa 0095 María Auxiliadora,"POLYGON ((-77.06858320000001 -12.0411133, -77.0685452 -12.0415556, -77.06788179999999 -12.0415068, -77.06791990000001 -12.0410462, -77.06858320000001 -12.0411133))"
way,91568626,school,Institución Educativa Juan Pablo Vizcardo Y Guzman,"POLYGON ((-77.0655704 -12.0411698, -77.0640598 -12.0410434, -77.06399519999999 -12.0419245, -77.06547620000001 -12.0420664, -77.0655704 -12.0411698))"
way,109013001,school,Maria Rosario Araoz Pinto,"POLYGON ((-77.1025842 -12.0727663, -77.101759 -12.070992, -77.1031235 -12.0705777, -77.1032446 -12.0711809, -77.103669 -12.0722498, -77.1025842 -12.0727663))"
way,109831741,school,Institución Educativa No. 2049,"POLYGON ((-77.035628 -11.9066137, -77.0357793 -11.9067196, -77.0359514 -11.9069296, -77.0357156 -11.9072076, -77.03538 -11.9069917, -77.035628 -11.9066137))"
way,109831749,school,Institución Educativa Santa Maria De Jesus,"POLYGON ((-77.0375152 -11.9048356, -77.0372601 -11.9046639, -77.0372447 -11.9046856, -77.0371999 -11.9046572, -77.03705359999999 -11.9048758, -77.03735229999999 -11.9050794, -77.0375152 -11.9048356))"
way,111800070,school,Colegio Alfonso Ugarte,"POLYGON ((-77.05290720000001 -11.9386153, -77.0535046 -11.9394584, -77.0527527 -11.9400429, -77.0526497 -11.9399052, -77.0523922 -11.9396129, -77.0521691 -11.9394148, -77.05290720000001 -11.9386153))"
way,111821133,school,Institución Educativa 2026 Simón Bolívar,"POLYGON ((-77.0634455 -11.9515131, -77.0636214 -11.950654, -77.06269760000001 -11.9504508, -77.0625038 -11.9513322, -77.0634455 -11.9515131))"
way,112550414,marketplace,Mercado El Bosque,"POLYGON ((-77.0132089 -12.030202, -77.013347 -12.0305736, -77.01263590000001 -12.0308147, -77.01245950000001 -12.0308731, -77.0124393 -12.0308136, -77.0126355 -12.0307502, -77.01260430000001 -12.0306581, -77.0126901 -12.0306304, -77.0127569 -12.0306088, -77.01291740000001 -12.0305581, -77.0129895 -12.0305314, -77.01316129999999 -12.0304768, -77.0131154 -12.0303425, -77.01293819999999 -12.0303988, -77.012866 -12.0304255, -77.01270839999999 -12.0304754, -77.01264159999999 -12.0304971, -77.0125494 -12.0305268, -77.012524 -12.0304515, -77.01234770000001 -12.0305084, -77.0123158 -12.0304139, -77.0131349 -12.0301493, -77.01315820000001 -12.0302183, -77.0132089 -12.030202))"
way,112550415,school,Institución Educativa 1179 Tomas Alva Edison,"POLYGON ((-77.01296050000001 -12.0291087, -77.0130102 -12.0296117, -77.01298060000001 -12.0296224, -77.0131698 -12.0301352, -77.0131349 -12.0301493, -77.0123158 -12.0304139, -77.0122271 -12.0301074, -77.01210279999999 -12.0296544, -77.0120864 -12.0295857, -77.0120221 -12.0293498, -77.0120675 -12.0292606, -77.012107 -12.0291739, -77.0121161 -12.0291587, -77.01296050000001 -12.0291087))"
way,112568901,school,Institución Educativa 1174 Virgen del Carmen,"POLYGON ((-77.010182 -12.02878, -77.0101643 -12.0287718, -77.01014290000001 -12.0287416, -77.010143 -12.0287105, -77.0100778 -12.0286217, -77.0100436 -12.0286262, -77.01000879999999 -12.0285921, -77.0100087 -12.0285616, -77.0098771 -12.0284793, -77.0096119 -12.0294468, -77.0098476 -12.0295466, -77.00997099999999 -12.0291591, -77.0100936 -12.0292008, -77.01014809999999 -12.0292026, -77.0103227 -12.0291392, -77.010182 -12.02878))"
way,112568903,marketplace,Supermercado de Zarate,"POLYGON ((-77.0070853 -12.027429, -77.00704020000001 -12.0278591, -77.00676009999999 -12.0278309, -77.006806 -12.0273961, -77.0068443 -12.0273999, -77.006834 -12.0274979, -77.0070319 -12.0275178, -77.0070415 -12.0274246, -77.0070853 -12.027429))"
way,114396122,school,Institución Educativa No. 8162,"POLYGON ((-77.06132359999999 -11.9635579, -77.0612967 -11.9636729, -77.0612752 -11.9636906, -77.061243 -11.9638355, -77.0612539 -11.963856, -77.0612174 -11.9640117, -77.0612048 -11.9640146, -77.0607924 -11.9639354, -77.0608032 -11.9638261, -77.06080900000001 -11.9636535, -77.06080179999999 -11.9634459, -77.06132359999999 -11.9635579))"
way,115437542,marketplace,Mercado Ganimedes,"POLYGON ((-77.0124041 -11.982043, -77.0126411 -11.9824412, -77.0125479 -11.9825052, -77.0121335 -11.9826943, -77.0119187 -11.9823377, -77.0124041 -11.982043))"
way,115511052,parking,,"POLYGON ((-76.98504920000001 -12.0751364, -76.9848681 -12.0752308, -76.9847716 -12.0750459, -76.9849419 -12.0749581, -76.98504920000001 -12.0751364))"
way,115542672,parking,,"POLYGON ((-76.9862378 -12.074548, -76.986035 -12.0746191, -76.98615839999999 -12.0748761, -76.9863623 -12.0747502, -76.9862378 -12.074548))"
way,115572659,parking,,"POLYGON ((-76.9818173 -12.0780975, -76.98146939999999 -12.0782832, -76.9814117 -12.0782174, -76.9814028 -12.0781584, -76.9817491 -12.0779824, -76.9818173 -12.0780975))"
way,115678857,parking,,"POLYGON ((-76.9826551 -12.0767012, -76.982483 -12.0767964, -76.9823529 -12.0765655, -76.98251879999999 -12.0764701, -76.9826551 -12.0767012))"
way,115715284,marketplace,Mercado de Comas,"POLYGON ((-77.04822040000001 -11.9551008, -77.04855499999999 -11.9559759, -77.0480986 -11.956143, -77.047764 -11.9552678, -77.04822040000001 -11.9551008))"
way,115750509,police,Comisaría PNP Santa Elizabeth,"POLYGON ((-77.0147573 -11.9839178, -77.01485599999999 -11.9838759, -77.0151213 -11.9837633, -77.0152705 -11.9840252, -77.01529410000001 -11.9840162, -77.0154878 -11.9843382, -77.0153916 -11.9843852, -77.01518919999999 -11.9842386, -77.0147573 -11.9839178))"
way,115750520,school,Institución Educativa No. 100,"POLYGON ((-77.01444360000001 -11.9873284, -77.0143862 -11.9878174, -77.0137458 -11.9878157, -77.0137625 -11.9873864, -77.0137648 -11.9873284, -77.01444360000001 -11.9873284))"
way,115750538,school,Institución Educativa 0161 Moises Colonia Trinidad,"POLYGON ((-77.0172475 -11.9875255, -77.0170145 -11.9875341, -77.0168398 -11.9875405, -77.01664959999999 -11.9889679, -77.01700030000001 -11.9889949, -77.0170945 -11.9889878, -77.0172322 -11.9889134, -77.0172865 -11.9888886, -77.0173698 -11.9888744, -77.0172475 -11.9875255))"
way,115750539,school,Institución Educativa 0087 Jose Maria Arguedas,"POLYGON ((-77.0164947 -11.9947536, -77.0158632 -11.994722, -77.0158371 -11.9947375, -77.0158211 -11.9947571, -77.01581 -11.9948733, -77.0158026 -11.9950256, -77.0158024 -11.9951531, -77.0158102 -11.9952735, -77.0158351 -11.9954111, -77.01587000000001 -11.9955923, -77.0162698 -11.9955517, -77.0164831 -11.9955231, -77.0164783 -11.9954807, -77.01647060000001 -11.9953429, -77.0164618 -11.9951457, -77.01647319999999 -11.9949788, -77.0164947 -11.9947536))"
